trip_id,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,trip_distance,fare_amount,passenger_count,payment_type,flag_bad_time_order,flag_zero_distance,flag_negative_fare,flag_bad_passenger_count,is_flagged,flag_unknown_pu_zone,flag_unknown_do_zone,trip_duration_min,pickup_hour,pickup_date,speed_mph,fare_per_mile,pickup_borough,pickup_zone,dropoff_borough,dropoff_zone,date,precipitation_mm,temp_avg_c,is_rainy_day
834,2024-03-05 19:08:00,2024-03-05 19:12:48,18,3,2.9,11.67,1.0,2,False,False,False,False,False,False,False,4.8,19,2024-03-05,36.25,4.024137931034483,Bronx,Mott Haven,Manhattan,Chelsea,2024-03-05,2.7,10.6,True
835,2024-03-13 12:33:00,2024-03-13 12:39:44,3,3,2.01,8.16,1.0,2,False,False,False,False,False,False,False,6.733333333333333,12,2024-03-13,17.910891089108908,4.059701492537314,Manhattan,Chelsea,Manhattan,Chelsea,2024-03-13,0.7,7.3,False
836,2024-03-30 18:35:00,2024-03-30 19:19:45,17,8,1.21,6.85,1.0,1,False,False,False,False,False,False,False,44.75,18,2024-03-30,1.6223463687150836,5.661157024793388,Bronx,Riverdale,Brooklyn,Bushwick,2024-03-30,1.9,18.9,True
837,2024-03-09 21:27:00,2024-03-09 21:51:01,14,11,0.85,5.47,1.0,1,False,False,False,False,False,False,False,24.016666666666666,21,2024-03-09,2.1235253296321996,6.435294117647059,Queens,Jamaica,Queens,Astoria,2024-03-09,4.2,4.7,True
838,2024-03-24 06:01:00,2024-03-24 06:39:23,2,13,1.08,5.52,1.0,1,False,False,False,False,False,False,False,38.38333333333333,6,2024-03-24,1.6882327399044725,5.111111111111111,Manhattan,Harlem,Queens,Long Island City,2024-03-24,1.1,11.3,True
839,2024-03-26 08:06:00,2024-03-26 08:26:50,13,12,4.98,16.15,1.0,1,False,False,False,False,False,False,False,20.833333333333332,8,2024-03-26,14.342400000000001,3.2429718875502003,Queens,Long Island City,Queens,Flushing,2024-03-26,1.0,4.1,False
840,2024-03-09 03:21:00,2024-03-09 03:23:30,8,2,2.39,10.25,2.0,1,False,False,False,False,False,False,False,2.5,3,2024-03-09,57.36000000000001,4.2887029288702925,Brooklyn,Bushwick,Manhattan,Harlem,2024-03-09,4.2,4.7,True
841,2024-03-05 02:52:00,2024-03-05 03:08:10,6,19,4.92,14.03,1.0,1,False,False,False,False,False,False,False,16.166666666666668,2,2024-03-05,18.259793814432985,2.8516260162601625,Brooklyn,Williamsburg,Staten Island,St. George,2024-03-05,2.7,10.6,True
842,2024-03-24 01:02:00,2024-03-24 01:08:01,3,12,2.77,11.47,3.0,1,False,False,False,False,False,False,False,6.016666666666667,1,2024-03-24,27.623268698060944,4.140794223826715,Manhattan,Chelsea,Queens,Flushing,2024-03-24,1.1,11.3,True
843,2024-03-14 08:51:00,2024-03-14 09:06:08,16,12,1.11,5.52,2.0,1,False,False,False,False,False,False,False,15.133333333333333,8,2024-03-14,4.400881057268722,4.972972972972972,Bronx,Fordham,Queens,Flushing,2024-03-14,1.5,5.8,True
844,2024-03-23 18:47:00,2024-03-23 19:10:57,4,8,4.35,14.44,2.0,1,False,False,False,False,False,False,False,23.95,18,2024-03-23,10.897703549060541,3.3195402298850576,Manhattan,SoHo,Brooklyn,Bushwick,2024-03-23,1.2,5.9,True
845,2024-03-10 20:33:00,2024-03-10 21:10:53,1,16,0.89,4.98,1.0,2,False,False,False,False,False,False,False,37.88333333333333,20,2024-03-10,1.4095908490981082,5.595505617977529,Manhattan,Midtown,Bronx,Fordham,2024-03-10,0.0,3.9,False
846,2024-03-12 10:51:00,2024-03-12 11:09:20,17,12,2.38,10.23,1.0,2,False,False,False,False,False,False,False,18.333333333333332,10,2024-03-12,7.78909090909091,4.298319327731093,Bronx,Riverdale,Queens,Flushing,2024-03-12,0.7,10.8,False
847,2024-03-14 10:26:00,2024-03-14 10:32:48,20,16,1.53,7.62,1.0,1,False,False,False,False,False,False,False,6.8,10,2024-03-14,13.500000000000002,4.980392156862745,Staten Island,Tottenville,Bronx,Fordham,2024-03-14,1.5,5.8,True
848,2024-03-02 13:40:00,2024-03-02 13:55:31,20,15,3.21,11.51,1.0,1,False,False,False,False,False,False,False,15.516666666666667,13,2024-03-02,12.412459720730396,3.5856697819314642,Staten Island,Tottenville,Queens,Forest Hills,2024-03-02,0.7,3.3,False
849,2024-03-24 15:13:00,2024-03-24 15:28:56,13,19,1.75,7.6,1.0,1,False,False,False,False,False,False,False,15.933333333333334,15,2024-03-24,6.589958158995816,4.3428571428571425,Queens,Long Island City,Staten Island,St. George,2024-03-24,1.1,11.3,True
850,2024-03-08 14:08:00,2024-03-08 14:16:59,7,13,3.7,13.35,1.0,1,False,False,False,False,False,False,False,8.983333333333333,14,2024-03-08,24.712430426716146,3.608108108108108,Brooklyn,Park Slope,Queens,Long Island City,2024-03-08,2.8,5.6,True
851,2024-03-21 15:14:00,2024-03-21 15:28:54,10,13,0.37,4.12,1.0,2,False,False,False,False,False,False,False,14.9,15,2024-03-21,1.4899328859060401,11.135135135135135,Brooklyn,Bed-Stuy,Queens,Long Island City,2024-03-21,0.0,8.6,False
852,2024-03-29 21:48:00,2024-03-29 22:18:12,20,8,0.15,3.49,1.0,1,False,False,False,False,False,False,False,30.2,21,2024-03-29,0.2980132450331126,23.26666666666667,Staten Island,Tottenville,Brooklyn,Bushwick,2024-03-29,1.1,4.2,True
853,2024-03-26 00:47:00,2024-03-26 01:04:21,4,8,1.75,8.44,1.0,1,False,False,False,False,False,False,False,17.35,0,2024-03-26,6.051873198847262,4.822857142857143,Manhattan,SoHo,Brooklyn,Bushwick,2024-03-26,1.0,4.1,False
854,2024-03-10 23:00:00,2024-03-10 23:01:00,20,15,2.62,9.28,1.0,1,False,False,False,False,False,False,False,1.0,23,2024-03-10,157.20000000000002,3.541984732824427,Staten Island,Tottenville,Queens,Forest Hills,2024-03-10,0.0,3.9,False
855,2024-03-05 02:34:00,2024-03-05 02:36:29,8,16,1.11,6.22,1.0,1,False,False,False,False,False,False,False,2.4833333333333334,2,2024-03-05,26.818791946308725,5.603603603603603,Brooklyn,Bushwick,Bronx,Fordham,2024-03-05,2.7,10.6,True
856,2024-03-21 07:43:00,2024-03-21 08:30:06,15,3,3.27,13.2,3.0,2,False,False,False,False,False,False,False,47.1,7,2024-03-21,4.165605095541401,4.036697247706422,Queens,Forest Hills,Manhattan,Chelsea,2024-03-21,0.0,8.6,False
857,2024-03-31 07:43:00,2024-03-31 08:09:14,15,16,4.78,14.73,1.0,3,False,False,False,False,False,False,False,26.233333333333334,7,2024-03-31,10.932655654383735,3.081589958158996,Queens,Forest Hills,Bronx,Fordham,2024-03-31,0.3,10.0,False
858,2024-03-26 19:34:00,2024-03-26 19:42:48,1,7,1.85,8.67,2.0,3,False,False,False,False,False,False,False,8.8,19,2024-03-26,12.613636363636363,4.686486486486486,Manhattan,Midtown,Brooklyn,Park Slope,2024-03-26,1.0,4.1,False
859,2024-03-23 19:24:00,2024-03-23 19:26:32,9,14,0.44,4.02,2.0,2,False,False,False,False,False,False,False,2.533333333333333,19,2024-03-23,10.421052631578947,9.136363636363635,Brooklyn,DUMBO,Queens,Jamaica,2024-03-23,1.2,5.9,True
860,2024-03-02 16:19:00,2024-03-02 16:26:43,1,9,1.91,8.03,1.0,2,False,False,False,False,False,False,False,7.716666666666667,16,2024-03-02,14.850971922246218,4.204188481675392,Manhattan,Midtown,Brooklyn,DUMBO,2024-03-02,0.7,3.3,False
861,2024-03-18 06:42:00,2024-03-18 07:06:42,17,19,3.77,13.54,3.0,1,False,False,False,False,False,False,False,24.7,6,2024-03-18,9.157894736842104,3.5915119363395225,Bronx,Riverdale,Staten Island,St. George,2024-03-18,1.5,8.4,True
862,2024-03-03 01:59:00,2024-03-03 02:07:13,12,5,1.76,7.5,1.0,1,False,False,False,False,False,False,False,8.216666666666667,1,2024-03-03,12.851926977687626,4.261363636363637,Queens,Flushing,Manhattan,Upper East Side,2024-03-03,1.4,7.4,True
863,2024-03-08 03:05:00,2024-03-08 03:06:00,15,3,3.3,-5.0,4.0,1,False,False,True,False,True,False,False,1.0,3,2024-03-08,198.0,-1.5151515151515151,Queens,Forest Hills,Manhattan,Chelsea,2024-03-08,2.8,5.6,True
864,2024-03-06 21:24:00,2024-03-06 22:13:30,20,5,1.29,6.45,2.0,1,False,False,False,False,False,False,False,49.5,21,2024-03-06,1.5636363636363637,5.0,Staten Island,Tottenville,Manhattan,Upper East Side,2024-03-06,0.0,9.2,False
865,2024-03-11 17:27:00,2024-03-11 17:37:47,12,16,3.42,11.79,1.0,2,False,False,False,False,False,False,False,10.783333333333333,17,2024-03-11,19.02936630602782,3.4473684210526314,Queens,Flushing,Bronx,Fordham,2024-03-11,1.8,11.3,True
866,2024-03-08 02:20:00,2024-03-08 02:21:00,9,20,2.71,9.74,1.0,2,False,False,False,False,False,False,False,1.0,2,2024-03-08,162.6,3.5940959409594098,Brooklyn,DUMBO,Staten Island,Tottenville,2024-03-08,2.8,5.6,True
867,2024-03-09 16:04:54,2024-03-09 15:48:00,9,16,1.51,7.06,1.0,1,True,False,False,False,True,False,False,-16.9,16,2024-03-09,-5.360946745562131,4.675496688741721,Brooklyn,DUMBO,Bronx,Fordham,2024-03-09,4.2,4.7,True
868,2024-03-05 21:23:00,2024-03-05 21:51:49,18,19,1.23,6.07,1.0,1,False,False,False,False,False,False,False,28.816666666666666,21,2024-03-05,2.5610179294389823,4.9349593495934965,Bronx,Mott Haven,Staten Island,St. George,2024-03-05,2.7,10.6,True
869,2024-03-14 05:23:00,2024-03-14 05:27:57,15,3,0.33,3.98,1.0,2,False,False,False,False,False,False,False,4.95,5,2024-03-14,4.0,12.06060606060606,Queens,Forest Hills,Manhattan,Chelsea,2024-03-14,1.5,5.8,True
870,2024-03-07 13:54:00,2024-03-07 14:37:55,1,3,5.6,15.7,1.0,1,False,False,False,False,False,False,False,43.916666666666664,13,2024-03-07,7.650853889943074,2.803571428571429,Manhattan,Midtown,Manhattan,Chelsea,2024-03-07,0.0,3.3,False
871,2024-03-12 03:32:00,2024-03-12 03:56:59,9,10,3.65,12.51,1.0,2,False,False,False,False,False,False,False,24.983333333333334,3,2024-03-12,8.765843895930619,3.4273972602739726,Brooklyn,DUMBO,Brooklyn,Bed-Stuy,2024-03-12,0.7,10.8,False
872,2024-03-31 14:38:00,2024-03-31 14:45:24,15,14,0.4,4.05,4.0,1,False,False,False,False,False,False,False,7.4,14,2024-03-31,3.2432432432432434,10.124999999999998,Queens,Forest Hills,Queens,Jamaica,2024-03-31,0.3,10.0,False
873,2024-03-26 15:23:00,2024-03-26 15:38:07,7,8,0.75,5.1,1.0,1,False,False,False,False,False,False,False,15.116666666666667,15,2024-03-26,2.976846747519294,6.8,Brooklyn,Park Slope,Brooklyn,Bushwick,2024-03-26,1.0,4.1,False
874,2024-03-30 22:38:00,2024-03-30 22:58:06,19,10,2.16,9.51,1.0,1,False,False,False,False,False,False,False,20.1,22,2024-03-30,6.447761194029851,4.402777777777778,Staten Island,St. George,Brooklyn,Bed-Stuy,2024-03-30,1.9,18.9,True
875,2024-03-19 18:18:00,2024-03-19 18:51:04,2,5,3.51,11.66,1.0,2,False,False,False,False,False,False,False,33.06666666666667,18,2024-03-19,6.368951612903224,3.3219373219373223,Manhattan,Harlem,Manhattan,Upper East Side,2024-03-19,1.1,11.7,True
876,2024-03-27 07:28:00,2024-03-27 07:34:42,2,4,4.38,13.62,1.0,1,False,False,False,False,False,False,False,6.7,7,2024-03-27,39.223880597014926,3.1095890410958904,Manhattan,Harlem,Manhattan,SoHo,2024-03-27,2.1,4.2,True
877,2024-03-31 04:41:00,2024-03-31 04:42:47,6,15,0.63,4.73,1.0,1,False,False,False,False,False,False,False,1.7833333333333334,4,2024-03-31,21.19626168224299,7.507936507936509,Brooklyn,Williamsburg,Queens,Forest Hills,2024-03-31,0.3,10.0,False
878,2024-03-18 05:05:00,2024-03-18 05:19:54,17,19,0.95,5.4,1.0,1,False,False,False,False,False,False,False,14.9,5,2024-03-18,3.8255033557046976,5.68421052631579,Bronx,Riverdale,Staten Island,St. George,2024-03-18,1.5,8.4,True
879,2024-03-30 21:07:00,2024-03-30 21:19:12,7,2,5.09,17.5,1.0,1,False,False,False,False,False,False,False,12.2,21,2024-03-30,25.032786885245905,3.43811394891945,Brooklyn,Park Slope,Manhattan,Harlem,2024-03-30,1.9,18.9,True
880,2024-03-16 09:45:00,2024-03-16 09:49:40,12,8,4.79,16.45,4.0,1,False,False,False,False,False,False,False,4.666666666666667,9,2024-03-16,61.58571428571428,3.4342379958246343,Queens,Flushing,Brooklyn,Bushwick,2024-03-16,0.5,14.7,False
881,2024-03-21 10:10:00,2024-03-21 10:11:28,13,15,1.66,7.74,2.0,1,False,False,False,False,False,False,False,1.4666666666666666,10,2024-03-21,67.9090909090909,4.662650602409639,Queens,Long Island City,Queens,Forest Hills,2024-03-21,0.0,8.6,False
882,2024-03-24 08:42:00,2024-03-24 09:09:12,8,7,4.17,13.94,2.0,1,False,False,False,False,False,False,False,27.2,8,2024-03-24,9.198529411764707,3.342925659472422,Brooklyn,Bushwick,Brooklyn,Park Slope,2024-03-24,1.1,11.3,True
883,2024-03-24 02:36:00,2024-03-24 02:56:44,12,12,2.15,9.25,2.0,2,False,False,False,False,False,False,False,20.733333333333334,2,2024-03-24,6.221864951768488,4.302325581395349,Queens,Flushing,Queens,Flushing,2024-03-24,1.1,11.3,True
884,2024-03-08 04:40:00,2024-03-08 04:45:25,8,20,4.23,12.95,2.0,1,False,False,False,False,False,False,False,5.416666666666667,4,2024-03-08,46.85538461538462,3.0614657210401885,Brooklyn,Bushwick,Staten Island,Tottenville,2024-03-08,2.8,5.6,True
885,2024-03-20 05:58:00,2024-03-20 05:59:00,14,15,1.05,5.61,1.0,1,False,False,False,False,False,False,False,1.0,5,2024-03-20,63.0,5.3428571428571425,Queens,Jamaica,Queens,Forest Hills,2024-03-20,1.4,11.9,True
886,2024-03-18 20:34:00,2024-03-18 20:50:03,12,5,2.0,9.27,2.0,1,False,False,False,False,False,False,False,16.05,20,2024-03-18,7.4766355140186915,4.635,Queens,Flushing,Manhattan,Upper East Side,2024-03-18,1.5,8.4,True
887,2024-03-11 04:29:00,2024-03-11 04:39:25,7,15,5.5,19.18,1.0,1,False,False,False,False,False,False,False,10.416666666666666,4,2024-03-11,31.68,3.4872727272727273,Brooklyn,Park Slope,Queens,Forest Hills,2024-03-11,1.8,11.3,True
888,2024-03-10 08:30:00,2024-03-10 08:52:40,7,12,4.1,12.71,1.0,1,False,False,False,False,False,False,False,22.666666666666668,8,2024-03-10,10.852941176470585,3.1000000000000005,Brooklyn,Park Slope,Queens,Flushing,2024-03-10,0.0,3.9,False
889,2024-03-23 01:09:00,2024-03-23 01:34:14,13,19,1.43,7.38,1.0,1,False,False,False,False,False,False,False,25.233333333333334,1,2024-03-23,3.400264200792602,5.160839160839161,Queens,Long Island City,Staten Island,St. George,2024-03-23,1.2,5.9,True
890,2024-03-31 09:58:00,2024-03-31 10:43:55,6,20,2.6,11.06,1.0,1,False,False,False,False,False,False,False,45.916666666666664,9,2024-03-31,3.3974591651542654,4.253846153846154,Brooklyn,Williamsburg,Staten Island,Tottenville,2024-03-31,0.3,10.0,False
891,2024-03-12 03:45:00,2024-03-12 04:00:53,20,14,0.24,3.67,2.0,2,False,False,False,False,False,False,False,15.883333333333333,3,2024-03-12,0.9066107030430222,15.291666666666666,Staten Island,Tottenville,Queens,Jamaica,2024-03-12,0.7,10.8,False
892,2024-03-27 08:01:00,2024-03-27 08:14:54,12,20,1.87,7.77,1.0,1,False,False,False,False,False,False,False,13.9,8,2024-03-27,8.071942446043167,4.155080213903743,Queens,Flushing,Staten Island,Tottenville,2024-03-27,2.1,4.2,True
893,2024-03-10 12:51:00,2024-03-10 12:55:23,6,10,0.56,4.4,4.0,1,False,False,False,False,False,False,False,4.383333333333334,12,2024-03-10,7.665399239543726,7.857142857142857,Brooklyn,Williamsburg,Brooklyn,Bed-Stuy,2024-03-10,0.0,3.9,False
894,2024-03-20 01:32:00,2024-03-20 01:44:22,13,7,1.3,6.79,1.0,1,False,False,False,False,False,False,False,12.366666666666667,1,2024-03-20,6.307277628032345,5.223076923076923,Queens,Long Island City,Brooklyn,Park Slope,2024-03-20,1.4,11.9,True
895,2024-03-22 05:00:00,2024-03-22 05:04:39,18,5,5.7,20.54,1.0,2,False,False,False,False,False,False,False,4.65,5,2024-03-22,73.54838709677419,3.603508771929824,Bronx,Mott Haven,Manhattan,Upper East Side,2024-03-22,0.0,8.6,False
896,2024-03-05 19:29:00,2024-03-05 19:46:51,12,14,1.74,7.7,1.0,1,False,False,False,False,False,False,False,17.85,19,2024-03-05,5.848739495798318,4.42528735632184,Queens,Flushing,Queens,Jamaica,2024-03-05,2.7,10.6,True
897,2024-03-24 13:10:00,2024-03-24 13:27:10,14,14,1.25,6.06,2.0,2,False,False,False,False,False,False,False,17.166666666666668,13,2024-03-24,4.368932038834951,4.848,Queens,Jamaica,Queens,Jamaica,2024-03-24,1.1,11.3,True
898,2024-03-24 08:07:00,2024-03-24 08:24:54,5,7,0.77,4.79,1.0,2,False,False,False,False,False,False,False,17.9,8,2024-03-24,2.581005586592179,6.220779220779221,Manhattan,Upper East Side,Brooklyn,Park Slope,2024-03-24,1.1,11.3,True
899,2024-03-04 05:46:00,2024-03-04 06:21:56,15,16,3.6,14.31,3.0,1,False,False,False,False,False,False,False,35.93333333333333,5,2024-03-04,6.011131725417441,3.975,Queens,Forest Hills,Bronx,Fordham,2024-03-04,3.4,18.0,True
900,2024-03-29 16:55:00,2024-03-29 17:05:34,12,7,1.01,5.5,2.0,1,False,False,False,False,False,False,False,10.566666666666666,16,2024-03-29,5.735015772870662,5.445544554455446,Queens,Flushing,Brooklyn,Park Slope,2024-03-29,1.1,4.2,True
901,2024-03-15 17:02:00,2024-03-15 17:34:11,4,20,1.4,6.58,3.0,1,False,False,False,False,False,False,False,32.18333333333333,17,2024-03-15,2.6100466079751428,4.7,Manhattan,SoHo,Staten Island,Tottenville,2024-03-15,2.5,10.9,True
902,2024-03-22 00:31:40,2024-03-22 00:15:00,8,14,6.53,23.8,2.0,2,True,False,False,False,True,False,False,-16.666666666666668,0,2024-03-22,-23.508,3.644716692189893,Brooklyn,Bushwick,Queens,Jamaica,2024-03-22,0.0,8.6,False
903,2024-03-20 15:27:00,2024-03-20 16:05:48,16,5,10.51,30.77,1.0,1,False,False,False,False,False,False,False,38.8,15,2024-03-20,16.25257731958763,2.927687916270219,Bronx,Fordham,Manhattan,Upper East Side,2024-03-20,1.4,11.9,True
904,2024-03-04 21:44:00,2024-03-04 21:45:00,12,13,7.61,20.69,4.0,1,False,False,False,False,False,False,False,1.0,21,2024-03-04,456.6,2.718791064388962,Queens,Flushing,Queens,Long Island City,2024-03-04,3.4,18.0,True
905,2024-03-05 04:21:00,2024-03-05 05:04:07,2,12,7.55,26.35,1.0,1,False,False,False,False,False,False,False,43.11666666666667,4,2024-03-05,10.506378044066487,3.490066225165563,Manhattan,Harlem,Queens,Flushing,2024-03-05,2.7,10.6,True
906,2024-03-17 20:11:00,2024-03-17 20:45:11,13,20,5.24,15.65,2.0,1,False,False,False,False,False,False,False,34.18333333333333,20,2024-03-17,9.197464651389568,2.986641221374046,Queens,Long Island City,Staten Island,Tottenville,2024-03-17,1.8,12.0,True
907,2024-03-20 01:33:00,2024-03-20 01:42:10,5,18,2.69,9.79,1.0,1,False,False,False,False,False,False,False,9.166666666666666,1,2024-03-20,17.60727272727273,3.6394052044609664,Manhattan,Upper East Side,Bronx,Mott Haven,2024-03-20,1.4,11.9,True
908,2024-03-29 23:23:00,2024-03-29 23:36:56,9,16,6.72,23.0,2.0,1,False,False,False,False,False,False,False,13.933333333333334,23,2024-03-29,28.9377990430622,3.422619047619048,Brooklyn,DUMBO,Bronx,Fordham,2024-03-29,1.1,4.2,True
909,2024-03-25 18:50:00,2024-03-25 19:24:44,12,4,5.2,15.83,1.0,1,False,False,False,False,False,False,False,34.733333333333334,18,2024-03-25,8.982725527831095,3.044230769230769,Queens,Flushing,Manhattan,SoHo,2024-03-25,0.0,7.3,False
910,2024-03-30 05:00:00,2024-03-30 05:42:22,12,14,5.91,19.77,1.0,2,False,False,False,False,False,False,False,42.36666666666667,5,2024-03-30,8.36978756884343,3.345177664974619,Queens,Flushing,Queens,Jamaica,2024-03-30,1.9,18.9,True
911,2024-03-03 13:19:00,2024-03-03 13:26:42,16,12,0.6,4.54,1.0,3,False,False,False,False,False,False,False,7.7,13,2024-03-03,4.675324675324675,7.566666666666667,Bronx,Fordham,Queens,Flushing,2024-03-03,1.4,7.4,True
912,2024-03-05 16:44:00,2024-03-05 17:06:06,17,16,2.78,10.32,1.0,1,False,False,False,False,False,False,False,22.1,16,2024-03-05,7.5475113122171935,3.7122302158273386,Bronx,Riverdale,Bronx,Fordham,2024-03-05,2.7,10.6,True
913,2024-03-23 00:08:00,2024-03-23 00:35:28,13,14,0.5,4.13,1.0,1,False,False,False,False,False,False,False,27.466666666666665,0,2024-03-23,1.092233009708738,8.26,Queens,Long Island City,Queens,Jamaica,2024-03-23,1.2,5.9,True
914,2024-03-04 10:40:00,2024-03-04 11:03:24,19,10,5.37,15.43,1.0,2,False,False,False,False,False,False,False,23.4,10,2024-03-04,13.769230769230772,2.8733705772811917,Staten Island,St. George,Brooklyn,Bed-Stuy,2024-03-04,3.4,18.0,True
915,2024-03-22 20:17:00,2024-03-22 20:22:12,20,10,0.37,3.95,2.0,2,False,False,False,False,False,False,False,5.2,20,2024-03-22,4.269230769230769,10.675675675675675,Staten Island,Tottenville,Brooklyn,Bed-Stuy,2024-03-22,0.0,8.6,False
916,2024-03-03 10:55:00,2024-03-03 11:01:40,18,2,5.11,14.96,1.0,1,False,False,False,False,False,False,False,6.666666666666667,10,2024-03-03,45.99,2.927592954990215,Bronx,Mott Haven,Manhattan,Harlem,2024-03-03,1.4,7.4,True
917,2024-03-19 10:42:00,2024-03-19 11:20:13,14,8,4.39,14.01,1.0,1,False,False,False,False,False,False,False,38.21666666666667,10,2024-03-19,6.892280854775403,3.191343963553531,Queens,Jamaica,Brooklyn,Bushwick,2024-03-19,1.1,11.7,True
918,2024-03-06 17:52:00,2024-03-06 18:13:53,16,16,2.34,9.49,3.0,1,False,False,False,False,False,False,False,21.883333333333333,17,2024-03-06,6.415841584158415,4.055555555555556,Bronx,Fordham,Bronx,Fordham,2024-03-06,0.0,9.2,False
919,2024-03-15 02:13:00,2024-03-15 02:28:24,5,11,0.48,4.49,2.0,1,False,False,False,False,False,False,False,15.4,2,2024-03-15,1.87012987012987,9.354166666666668,Manhattan,Upper East Side,Queens,Astoria,2024-03-15,2.5,10.9,True
920,2024-03-12 05:51:00,2024-03-12 06:12:46,6,13,4.65,17.57,2.0,1,False,False,False,False,False,False,False,21.766666666666666,5,2024-03-12,12.817764165390507,3.778494623655914,Brooklyn,Williamsburg,Queens,Long Island City,2024-03-12,0.7,10.8,False
921,2024-03-24 07:53:00,2024-03-24 08:18:32,18,10,6.75,18.13,1.0,2,False,False,False,False,False,False,False,25.533333333333335,7,2024-03-24,15.861618798955613,2.685925925925926,Bronx,Mott Haven,Brooklyn,Bed-Stuy,2024-03-24,1.1,11.3,True
922,2024-03-18 11:58:00,2024-03-18 12:11:31,6,3,1.06,5.89,2.0,1,False,False,False,False,False,False,False,13.516666666666667,11,2024-03-18,4.705302096177558,5.556603773584905,Brooklyn,Williamsburg,Manhattan,Chelsea,2024-03-18,1.5,8.4,True
923,2024-03-02 09:19:00,2024-03-02 09:26:48,12,7,1.85,8.39,3.0,1,False,False,False,False,False,False,False,7.8,9,2024-03-02,14.230769230769232,4.535135135135135,Queens,Flushing,Brooklyn,Park Slope,2024-03-02,0.7,3.3,False
924,2024-03-25 09:36:00,2024-03-25 10:06:14,17,7,9.4,28.86,1.0,2,False,False,False,False,False,False,False,30.233333333333334,9,2024-03-25,18.654906284454242,3.0702127659574465,Bronx,Riverdale,Brooklyn,Park Slope,2024-03-25,0.0,7.3,False
